Id	Name	2016	|2016|	2017	|2017|	2018	|2018|	2019	|2019|	2020	|2020|	Q1	PI	D1	V2	|V2|
4195	ГУ МЧС Ярославская область	829981.5	44	904646	39	1015684	43	914232.0	34	1010752	9	2,33	16	21	1,62	108
4197	Министерство по делам Северного Кавказа	1438023.0	108	1433647	71	1322126	65	-1	0	-1	0	3,31	7	-8	0,0	95
4198	Главное управление специальных программ Президента	3815010	11	3017089	9	4041658.0	12	-1	0	-1	0	10,12	7	5	4,38	12
4199	Федеральное агентство научных организаций	2643738	51	2332540.0	64	-1	0	-1	0	-1	0	6,09	3	-11	0,0	43
4200	Федеральное агентство по делам национальностей	1205194	17	1204754	15	1223209	17	1512802	19	-1	0	3,57	14	25	2,0	35
4203	Архивный комитет Санкт-Петербурга	1398427	27	1486611.0	16	1128261	191	1588347	23	-1	0	3,75	14	13	0,5	51
4204	Жилищный комитет	1222122	91	1253256	87	1303245.0	102	1222182	97	-1	0	2,88	14	0	0,67	240
4205	Комитет государственного финансового контроля Санкт-Петербурга	1101033	53	1109989.0	54	1184951	93	1306736	45	-1	0	3,08	14	18	1,33	126
4206	Комитет имущественных отношений Санкт-Петербурга	1202874	267	1130749	239	1218037.5	224	1223157.5	232	1318167.0	214	3,05	16	9	0,75	741
4207	Комитет по благоустройству Санкт-Петербурга	1043980.0	70	1108678.0	76	1112055	171	1121646	85	-1	0	2,65	14	7	1,0	205
4208	Комитет по внешним связям Санкт-Петербурга	1400142	25	1393510	25	1326586	27	1436758	33	-1	0	3,39	14	2	0,33	67
4209	Комитет по вопросам законности, правопорядка и безопасности	1308307	99	1350811	103	1448938.5	104	1717111.0	22	1870958	21	4,32	16	43	1,5	212
4210	Комитет по государственному заказу Санкт-Петербурга	1198830	55	1207960.5	46	1343074.0	42	1335346.0	42	-1	0	3,15	14	11	2,58	108
4211	Комитет по государственному контролю, использованию и охране памятников истории и культуры	1010422	163	1057980	163	1052961	303	1089200	157	-1	0	2,57	14	7	0,67	422
4212	Комитет по градостроительству и архитектуре	1118361	133	1043377.5	182	1109674	391	1148852	179	-1	0	2,71	14	2	0,83	447
4213	Комитет по делам записи актов гражданского состояния	1538288.5	42	1564610.0	42	1515184	39	1609037.0	38	-1	0	3,79	14	4	0,75	107
4214	Комитет по здравоохранению	1964739	153	2015781	153	2459205	145	2430321.5	138	-1	0	5,73	14	23	1,92	338
4215	Комитет по инвестициям Санкт-Петербурга	1314352	21	1418080	19	1542450	9	1727547	13	-1	0	4,07	14	31	3,75	24
4216	Комитет по информатизации и связи	1463131	33	1250117	45	1575700	31	1645946.0	34	-1	0	3,88	14	12	0,75	84
4218	Комитет по культуре Санкт-Петербурга	1722094.5	176	1939427.0	178	2134027	171	2278767	173	-1	0	5,37	14	32	1,75	450
4219	Комитет по межнациональным отношениям и реализации миграционной политики в Санкт-Петербурге	1200893	25	1323924.5	24	1260160.0	24	1221790	25	1346892.0	26	3,11	16	12	1,33	80
4220	Комитет по молодежной политике и взаимодействию с общественными организациями	1109948	33	1000200	39	1157922.5	38	1151718	41	-1	0	2,72	14	3	3,17	75
4221	Комитет по науке и высшей школе	1300879.5	36	1406532.5	34	1498657	67	1662977.0	44	-1	0	3,92	14	27	2,0	93
4222	Комитет по образованию	1386190.0	150	1489158.0	146	1346693.0	278	1837632.5	220	1142112.5	80	2,64	16	-17	1,0	481
4223	Комитет по печати и взаимодействию со средствами массовой информации	1102982.5	42	1185018	41	1203656	37	1267616.5	48	-1	0	2,99	14	14	1,67	90
4224	Комитет по природопользованию, охране окружающей среды и обеспечению экологической безопасности	1145347	119	1131719	119	1193600	113	1208883.5	106	-1	0	2,85	14	5	0,75	301
4225	Комитет по промышленной политике, инновациям и торговле Санкт-Петербурга	1264139.5	54	1290279	59	1136923	47	1180399.5	118	-1	0	2,78	14	-6	0,83	112
4226	Комитет по развитию предпринимательства и потребительского рынка Санкт-Петербурга	1055851.5	90	1113383	79	1214202.5	78	-1	0	-1	0	3,04	7	14	2,25	121
4227	Комитет по развитию транспортной инфраструктуры Санкт-Петербурга	1084233.0	98	1056225	97	1086043	101	1168246.5	94	-1	0	2,75	14	7	1,0	240
4228	Комитет по развитию туризма Санкт-Петербурга	1280377.0	28	1278638	27	1457800	23	1486950.0	24	-1	0	3,51	14	16	2,17	47
4230	Комитет по строительству	1062520	93	1141796	91	1267123	83	1242249	87	1256232	93	2,9	16	18	2,0	259
4231	Комитет по тарифам Санкт-Петербурга	1252899	53	1148176	55	1191021	49	1236120	49	-1	0	2,91	14	-1	0,75	133
4232	Комитет по транспорту	1141161	49	1161608	51	1116604	57	1236123.5	54	-1	0	2,92	14	8	0,5	135
4233	Комитет по труду и занятости населения Санкт-Петербурга	1422303	59	1338266	57	1223386	67	1333209.0	72	-1	0	3,14	14	-6	0,75	159
4234	Комитет по физической культуре и спорту	1503099.0	62	1550870.5	56	1661983.0	68	1570016	71	-1	0	3,7	14	4	0,92	154
4235	Комитет по экономической политике и стратегическому планированию Санкт-Петербурга	1190263	67	1187305.5	78	1242954	77	1179146.5	86	-1	0	2,78	14	0	0,33	188
4236	Комитет по энергетике и инженерному обеспечению	1448909	35	1403917	43	1291133.5	42	1529650.5	44	-1	0	3,61	14	5	1,0	99
4237	Комитет финансов Санкт-Петербурга	1533357.0	140	1460334.5	74	1699787	71	1965760	71	-1	0	4,64	14	28	0,67	158
4238	Управление ветеринарии Санкт-Петербурга	1131036.5	40	1127849.5	36	1090226	41	1111698.0	36	-1	0	2,62	14	-1	-0,25	106
4239	Управление по развитию садоводства и огородничества Санкт-Петербурга	1636420.0	12	1459706.0	10	1771917.5	8	1752490	7	-1	0	4,13	14	7	1,17	23
4240	Управление социального питания	1051105.0	16	1048304	15	1057210	15	1244679	15	-1	0	2,94	14	18	1,25	40
4241	Государственная административно-техническая инспекция	1036461.5	82	1048918	117	1057829	121	1145059.5	126	-1	0	2,7	14	10	1,25	277
4242	Государственная жилищная инспекция Санкт-Петербурга	1135194.0	158	1051052	175	1086246.0	166	1133759.5	162	1198202	171	2,77	16	5	0,67	427
4243	Государственная инспекция Санкт-Петербурга по надзору за техническим состоянием самоходных машин и других видов техни...	1031219.5	36	981904	37	1426833.0	80	1243914	31	-1	0	2,93	14	20	0,33	94
4244	Служба государственного строительного надзора и экспертизы Санкт-Петербурга	1150920	79	1249479	81	1148852.0	254	1218314.5	82	-1	0	2,87	14	5	1,0	204
4248	Управление ФАС Республика Адыгея	628144.0	8	367523.0	8	-1	0	-1	0	-1	0	0,96	3	-41	-1,83	8
4249	Управление ФАС Республика Алтай	417095.5	8	508001	9	540800.5	12	503464	11	626810	11	1,45	16	50	2,96	30
4250	Управление ФАС Алтайский край	614977	7	625751.0	14	651845	7	655761.0	8	759996.5	6	1,76	16	23	0,17	24
4251	Управление ФАС Амурская область	594434	7	670516	7	670516	7	680172.5	8	844923	7	1,95	16	42	1,58	26
4253	Управление ФАС Республика Башкортостан	558793	13	634522.5	14	642998	17	610491.0	12	654377	15	1,51	16	17	0,38	42
4254	Управление ФАС Белгородская область	454860	9	454394.0	10	507741.0	10	578107.0	6	550849.0	8	1,27	16	21	0,75	28
4256	Управление ФАС Республика Бурятия	499583	9	477754	9	602872	9	664173.0	10	667491	9	1,54	16	33	1,5	33
4257	Управление ФАС Владимирская область	454740.0	10	434254.5	8	498045	7	481480.5	10	544246.0	10	1,26	16	19	0,83	24
4258	Управление ФАС Волгоградская область	389593	21	441999.0	22	481464.5	36	508901	13	625222.0	12	1,44	16	60	-1,67	41
4259	Управление ФАС Вологодская область	382357.5	6	397312.5	6	-1	0	-1	0	-1	0	1,04	3	3	1,67	14
4261	Управление ФАС Еврейская автономная область	508966.5	10	460203.5	8	617059.0	8	493193.5	8	515814.5	8	1,19	16	1	2,88	28
4262	Управление ФАС Забайкальский край	648769.0	8	646229.5	6	651589.0	6	872132.5	6	602484.5	6	1,39	16	-7	1,42	18
4264	Управление ФАС Республика Ингушетия	295403	7	318766	9	407865.5	10	409012	9	447140.5	8	1,03	16	51	4,38	30
4265	Управление ФАС Иркутская область	590797.0	18	676711	17	612872.0	14	677143	11	730868	11	1,69	16	23	2,75	36
4266	Управление ФАС Кабардино-Балкарская республика	323356.5	12	353686	15	372391	15	396820.0	14	412685	13	0,95	16	27	1,5	45
4267	Управление ФАС Калининградская область	446021.0	18	354664	21	408553	17	521504	7	553708.0	6	1,28	16	24	2,71	38
4269	Управление ФАС Калужская область	485319.0	16	369462	13	408531.5	14	374977	13	374547	13	0,87	16	-22	1,75	43
4273	Управление ФАС Кемеровская область	483608	15	477192	13	486493	13	560655.5	14	603246	15	1,39	16	24	3,5	39
4274	Управление ФАС Кировская область	462938	11	547656.0	8	399952.5	14	421943	21	478286	19	1,1	16	3	1,83	38
4276	Управление ФАС Костромская область	378100.5	8	374337.5	10	507401	7	-1	0	-1	0	1,27	7	34	1,75	15
4277	Управление ФАС Краснодарский край	510456.0	8	502591.5	10	526504.5	8	-1	0	-1	0	1,32	7	3	1,25	18
4278	Управление ФАС Красноярский край	-1	0	679828.5	18	1125774	269	666882	15	705320	9	1,63	13	3	0,0	30
4279	Управление ФАС Курганская область	399616.5	16	402928.0	14	516938	9	428361.5	14	608676.5	12	1,41	16	52	8,12	30
4281	Управление ФАС Ленинградская область	-1	0	-1	0	550682	41	484411.5	24	-1	0	1,14	6	-12	0,17	22
4282	Управление ФАС Магаданская область	-1	0	616910.0	14	752666	13	794880	11	1001736.5	12	2,31	13	62	4,5	29
4283	Управление ФАС Республика Марий Эл	299045	13	325087.5	14	332479.0	10	364078	13	420879.5	14	0,97	16	40	1,58	38
4285	Управление ФАС Московская область	397433.5	36	697447	43	764415	45	1031463.0	50	1159065	51	2,68	16	191	7,17	114
4286	Управление ФАС Мурманская область	647562.5	18	655402	13	941589	17	840997.5	12	961017	11	2,22	16	48	1,88	42
4287	Управление ФАС Ненецкий автономный округ	770905.5	6	-1	0	-1	0	432872	7	-1	0	1,02	14	-43	6,79	6
4288	Управление ФАС Нижегородская область	398514.5	10	554427.5	8	502590.0	6	780140.5	6	702541	9	1,62	16	76	2,83	18
4289	Управление ФАС Новгородская область	353364.0	12	394389	15	393419	17	450233	13	433139	17	1,0	16	22	1,67	49
4290	Управление ФАС Новосибирская область	669996.0	22	693022.0	20	768126.5	24	804048.0	20	943893	9	2,18	16	40	2,33	40
4291	Управление ФАС Омская область	520309	7	510306	7	607221.0	8	624873.0	8	874052.5	8	2,02	16	67	2,17	27
4292	Управление ФАС Оренбургская область	391197.0	32	497601.5	6	584120.0	6	770230.0	6	693329.5	6	1,6	16	77	3,0	19
4293	Управление ФАС Орловская область	342397.0	24	322213	19	442099.5	16	497126.5	24	444855.5	18	1,03	16	29	3,33	41
4294	Управление ФАС Пензенская область	461215.5	10	562265	9	605580.5	12	571034.5	10	676548	9	1,56	16	46	3,5	29
4295	Управление ФАС Пермский край	569561	13	433991.5	12	484955.5	14	508066.5	14	513348.0	14	1,19	16	-9	0,08	38
4296	Управление ФАС Приморский край	544495.0	20	612025	13	718224	13	773308.0	12	1048931	13	2,42	16	92	3,25	43
4298	Управление ФАС Ростовская область	513654.0	30	569168	55	-1	0	569168	33	574105	29	1,33	16	11	2,42	46
4300	Управление ФАС Самарская область	346340	7	481195.5	6	542003.0	6	514086.5	8	540538.0	6	1,25	16	56	3,5	22
4301	Управление ФАС Саратовская область	509404.0	6	419788.5	6	555361.0	6	656375.5	6	-1	0	1,55	14	28	5,0	18
4302	Управление ФАС Республика Саха (Якутия)	598182	27	629504.0	26	680040	21	770312	19	876603	15	2,03	16	46	3,17	54
4304	Управление ФАС Свердловская область	612166.0	10	997200.5	8	601075	7	698278.5	8	874459.0	6	2,02	16	42	4,0	20
4305	Управление ФАС Республика Северная Осетия — Алания	-1	0	-1	0	321234	7	496694.5	8	399110	9	0,92	8	24	0,0	17
4307	Управление ФАС Ставропольский край	608364	7	432670.0	6	635382	7	792207.5	8	864244	7	2,0	16	42	3,0	23
4309	Управление ФАС Республика Татарстан	769756.0	6	-1	0	592392.0	8	-1	0	-1	0	1,48	7	-23	8,0	5
4311	Управление ФАС Томская область	574578	11	499998	9	639715.5	6	688467.5	8	808867	7	1,87	16	40	0,67	23
4312	Управление ФАС Республика Тува (Тыва)	542251	7	538726.5	8	943480	7	603055.5	6	700400	13	1,62	16	29	0,0	22
4314	Управление ФАС Тюменская область	445971.5	26	440104.5	22	405844	19	517380	43	-1	0	1,22	14	16	1,75	49
4316	Управление ФАС Ульяновская область	423543	7	709189.5	6	-1	0	-1	0	-1	0	1,85	3	67	5,38	16
4317	Управление ФАС Хабаровский край	479504.5	38	536233.5	32	573392	33	638506	37	630733.5	34	1,46	16	31	2,5	93
4318	Управление ФАС Республика Хакасия	598329	13	570616.0	10	633564	7	540835.5	10	-1	0	1,28	14	-9	3,83	18
4319	Управление ФАС Ханты-Мансийский автономный округ — Югра	855855	9	683882	7	839695.5	6	948622	7	1111335.0	6	2,57	16	29	0,88	18
4321	Управление ФАС Чеченская республика	420946.5	6	424528	7	440176	9	533171	9	428931	11	0,99	16	1	2,75	24
4322	Управление ФАС Чувашская республика	496780	7	692474	7	530621	7	614884	7	745772.0	8	1,72	16	50	1,67	26
4323	Управление ФАС Чукотский автономный округ	853191.0	8	715591.0	6	441585	7	-1	0	-1	0	1,11	7	-48	6,5	6
4324	Управление ФАС Ямало-Ненецкий АО	749432	9	726357	11	730228.0	22	782564	15	960724.0	8	2,22	16	28	0,0	31
4325	Управление ФАС Ярославская область	-1	0	489838	7	466797.0	8	-1	0	-1	0	1,17	4	-4	-5,62	2
4338	МВД Республика Адыгея	-1	0	1346748.0	8	1580845.0	8	-1	0	-1	0	3,96	4	17	1,75	5
4340	Главное управление МВД России Алтайский край	1545612.5	6	1824553	7	-1	0	-1	0	-1	0	4,77	3	18	7,0	6
4343	Управление МВД России Астраханская область	1247744	7	1405788	9	1496907	7	-1	0	-1	0	3,75	7	19	1,0	13
4344	МВД Республика Башкортостан	1680220	7	1463781.0	6	-1	0	-1	0	-1	0	3,82	3	-12	0,5	6
4345	Управление МВД России Белгородская область	1362596.0	8	1570621.5	8	-1	0	-1	0	-1	0	4,1	3	15	4,0	10
